booking_id,guest_id,room_id,room_number,room_type,booking_date,check_in,check_out,nights,lead_time_days,adults,children,booking_month,weekday,season,channel,nationality,breakfast,upgraded,member_tier_at_booking,status,cancel_date,rate_per_night,room_charge,extra_charge,discount,service_charge,vat,total_price,commission,net_revenue
686,531,3,103,Standard,2025-04-09,2025-06-08,2025-06-10,2,60,1,0,2025-06,Sunday,Low,OTA,Chinese,1,0,Regular,CANCELLED,2025-04-09,1159.2,2318.4,700,0.0,301.84,232.42,3552.66,532.9,3019.76
687,532,10,110,Deluxe,2025-04-10,2025-04-12,2025-04-13,1,2,1,0,2025-04,Saturday,Normal,OTA,Singaporean,0,1,Regular,CHECKED_OUT,,2640.0,2640.0,0,0.0,264.0,203.28,3107.28,466.09,2641.19
688,347,5,105,Standard,2025-04-10,2025-04-20,2025-04-23,3,10,2,0,2025-04,Sunday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,1540.0,4620.0,0,0.0,462.0,355.74,5437.74,815.66,4622.08
689,533,10,110,Deluxe,2025-04-10,2025-04-27,2025-04-28,1,17,2,0,2025-04,Sunday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
690,37,13,203,Suite,2025-04-10,2025-04-25,2025-04-28,3,15,2,0,2025-04,Friday,Normal,Website,American,1,1,Silver,CHECKED_OUT,,4200.0,12600.0,2100,735.0,1396.5,1075.31,16436.81,328.74,16108.07
691,534,1,101,Standard,2025-04-10,2025-04-29,2025-05-01,2,19,1,0,2025-04,Tuesday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1400.0,2800.0,700,0.0,350.0,269.5,4119.5,617.92,3501.57
692,535,15,205,Family,2025-04-10,2025-04-28,2025-04-30,2,18,2,1,2025-04,Monday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,3000.0,6000.0,1400,0.0,740.0,569.8,8709.8,1306.47,7403.33
693,536,12,202,Suite,2025-04-11,2025-04-27,2025-04-29,2,16,2,0,2025-04,Sunday,Normal,Phone,Chinese,0,1,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,0.0,9886.8
694,537,6,106,Standard,2025-04-11,2025-05-18,2025-05-21,3,37,1,0,2025-05,Sunday,Low,Phone,American,1,0,Regular,CHECKED_OUT,,1260.0,3780.0,1050,0.0,483.0,371.91,5684.91,0.0,5684.91
695,538,8,108,Deluxe,2025-04-12,2025-05-23,2025-05-27,4,41,2,0,2025-05,Friday,Low,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,1980.0,7920.0,0,0.0,792.0,609.84,9321.84,1398.28,7923.56
696,539,13,203,Suite,2025-04-12,2025-06-03,2025-06-04,1,52,2,0,2025-06,Tuesday,Low,Phone,British,1,0,Regular,CHECKED_OUT,,3477.6,3477.6,700,0.0,417.76,321.68,4917.04,0.0,4917.04
697,540,6,106,Standard,2025-04-12,2025-04-21,2025-04-22,1,9,2,0,2025-04,Monday,Normal,OTA,Indian,0,0,Regular,CANCELLED,2025-04-20,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
698,541,12,202,Suite,2025-04-12,2025-05-25,2025-05-29,4,43,2,1,2025-05,Sunday,Low,OTA,British,0,1,Regular,CHECKED_OUT,,3780.0,15120.0,0,0.0,1512.0,1164.24,17796.24,2669.44,15126.8
699,542,13,203,Suite,2025-04-13,2025-04-17,2025-04-19,2,4,2,0,2025-04,Thursday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,4200.0,8400.0,1400,0.0,980.0,754.6,11534.6,1730.19,9804.41
700,543,9,109,Deluxe,2025-04-13,2025-05-13,2025-05-15,2,30,2,1,2025-05,Tuesday,Low,OTA,Russian,1,0,Regular,CANCELLED,2025-04-16,1821.6,3643.2,1400,0.0,504.32,388.33,5935.85,890.38,5045.47
701,544,2,102,Standard,2025-04-13,2025-06-11,2025-06-16,5,59,2,0,2025-06,Wednesday,Low,OTA,British,1,0,Regular,CHECKED_OUT,,1159.2,5796.0,3500,0.0,929.6,715.79,10941.39,1641.21,9300.18
702,545,8,108,Deluxe,2025-04-13,2025-06-06,2025-06-08,2,54,2,0,2025-06,Friday,Low,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1821.6,3643.2,0,0.0,364.32,280.53,4288.05,643.21,3644.84
703,546,11,201,Deluxe,2025-04-13,2025-05-19,2025-05-23,4,36,2,0,2025-05,Monday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1980.0,7920.0,2800,0.0,1072.0,825.44,12617.44,1892.62,10724.82
704,547,9,109,Deluxe,2025-04-13,2025-05-01,2025-05-03,2,18,2,0,2025-05,Thursday,Low,OTA,Korean,0,0,Regular,CHECKED_OUT,,1980.0,3960.0,0,0.0,396.0,304.92,4660.92,699.14,3961.78
705,488,11,201,Deluxe,2025-04-13,2025-04-21,2025-04-22,1,8,2,0,2025-04,Monday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,51.79,2537.61
706,548,7,107,Deluxe,2025-04-13,2025-05-10,2025-05-11,1,27,2,2,2025-05,Saturday,Low,Website,Thai,0,0,Regular,CHECKED_OUT,,1821.6,1821.6,0,0.0,182.16,140.26,2144.02,42.88,2101.14
707,430,12,202,Suite,2025-04-14,2025-04-14,2025-04-16,2,0,2,0,2025-04,Monday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,1483.02,8403.78
708,461,11,201,Deluxe,2025-04-14,2025-04-14,2025-04-18,4,0,2,0,2025-04,Monday,Normal,OTA,Chinese,1,1,Regular,CHECKED_OUT,,2200.0,8800.0,2800,0.0,1160.0,893.2,13653.2,2047.98,11605.22
709,549,6,106,Standard,2025-04-14,2025-04-21,2025-04-22,1,7,2,0,2025-04,Monday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,370.75,2100.94
710,524,14,204,Family,2025-04-14,2025-04-25,2025-04-26,1,11,2,1,2025-04,Friday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,3300.0,3300.0,700,0.0,400.0,308.0,4708.0,706.2,4001.8
711,550,13,203,Suite,2025-04-14,2025-05-16,2025-05-19,3,32,2,0,2025-05,Friday,Low,Website,Japanese,0,0,Regular,CHECKED_OUT,,3477.6,10432.8,0,0.0,1043.28,803.33,12279.41,245.59,12033.82
712,551,15,205,Family,2025-04-15,2025-06-07,2025-06-13,6,53,2,1,2025-06,Saturday,Low,OTA,Russian,1,0,Regular,NO_SHOW,,2484.0,14904.0,4200,0.0,1910.4,1471.01,22485.41,3372.81,19112.6
713,552,12,202,Suite,2025-04-15,2025-05-10,2025-05-11,1,25,2,2,2025-05,Saturday,Low,OTA,Chinese,1,1,Regular,CHECKED_OUT,,3780.0,3780.0,700,0.0,448.0,344.96,5272.96,790.94,4482.02
714,553,5,105,Standard,2025-04-15,2025-04-18,2025-04-19,1,3,2,0,2025-04,Friday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
715,467,12,202,Suite,2025-04-15,2025-04-23,2025-04-27,4,8,2,0,2025-04,Wednesday,Normal,OTA,Malaysian,0,1,Regular,CHECKED_OUT,,4200.0,16800.0,0,0.0,1680.0,1293.6,19773.6,2966.04,16807.56
716,554,12,202,Suite,2025-04-16,2025-05-23,2025-05-24,1,37,2,0,2025-05,Friday,Low,Website,Indian,0,0,Regular,CHECKED_OUT,,3780.0,3780.0,0,0.0,378.0,291.06,4449.06,88.98,4360.08
717,555,7,107,Deluxe,2025-04-16,2025-04-22,2025-04-24,2,6,2,0,2025-04,Tuesday,Normal,OTA,Malaysian,1,0,Regular,CANCELLED,2025-04-17,2200.0,4400.0,1400,0.0,580.0,446.6,6826.6,1023.99,5802.61
718,556,9,109,Deluxe,2025-04-16,2025-04-16,2025-04-19,3,0,2,2,2025-04,Wednesday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,2200.0,6600.0,0,0.0,660.0,508.2,7768.2,1165.23,6602.97
719,557,6,106,Standard,2025-04-16,2025-04-26,2025-04-29,3,10,1,0,2025-04,Saturday,Normal,OTA,Russian,1,0,Regular,CHECKED_OUT,,1540.0,4620.0,1050,0.0,567.0,436.59,6673.59,1001.04,5672.55
720,558,3,103,Standard,2025-04-16,2025-04-25,2025-04-26,1,9,2,0,2025-04,Friday,Normal,OTA,Malaysian,0,0,Regular,CANCELLED,2025-04-21,1680.0,1680.0,0,0.0,168.0,129.36,1977.36,296.6,1680.76
721,559,8,108,Deluxe,2025-04-16,2025-05-22,2025-05-23,1,36,2,2,2025-05,Thursday,Low,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1980.0,1980.0,0,0.0,198.0,152.46,2330.46,349.57,1980.89
722,553,15,205,Family,2025-04-16,2025-05-01,2025-05-03,2,15,2,1,2025-05,Thursday,Low,Phone,Thai,1,0,Regular,CANCELLED,2025-04-23,2700.0,5400.0,1400,0.0,680.0,523.6,8003.6,0.0,8003.6
723,560,14,204,Family,2025-04-16,2025-05-06,2025-05-09,3,20,2,1,2025-05,Tuesday,Low,OTA,Thai,0,0,Regular,CHECKED_OUT,,2700.0,8100.0,0,0.0,810.0,623.7,9533.7,1430.06,8103.65
724,561,6,106,Standard,2025-04-17,2025-06-17,2025-06-19,2,61,1,0,2025-06,Tuesday,Low,OTA,Russian,0,0,Regular,CHECKED_OUT,,1159.2,2318.4,0,0.0,231.84,178.52,2728.76,409.31,2319.44
725,562,6,106,Standard,2025-04-17,2025-04-19,2025-04-20,1,2,1,0,2025-04,Saturday,Normal,Phone,Thai,1,0,Regular,CHECKED_OUT,,1680.0,1680.0,350,0.0,203.0,156.31,2389.31,0.0,2389.31
726,445,13,203,Suite,2025-04-17,2025-06-16,2025-06-17,1,60,1,0,2025-06,Monday,Low,Phone,American,0,0,Regular,CHECKED_OUT,,3477.6,3477.6,0,0.0,347.76,267.78,4093.14,0.0,4093.14
727,563,7,107,Deluxe,2025-04-17,2025-05-28,2025-05-29,1,41,2,0,2025-05,Wednesday,Low,OTA,Russian,1,0,Regular,CHECKED_OUT,,1821.6,1821.6,700,0.0,252.16,194.16,2967.92,445.19,2522.73
728,564,8,108,Deluxe,2025-04-17,2025-04-17,2025-04-19,2,0,2,0,2025-04,Thursday,Normal,OTA,Chinese,0,0,Regular,NO_SHOW,,2200.0,4400.0,0,0.0,440.0,338.8,5178.8,776.82,4401.98
729,565,11,201,Deluxe,2025-04-17,2025-04-23,2025-04-24,1,6,2,0,2025-04,Wednesday,Normal,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
730,86,1,101,Standard,2025-04-18,2025-05-03,2025-05-04,1,15,1,0,2025-05,Saturday,Low,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,1260.0,1260.0,0,0.0,126.0,97.02,1483.02,222.45,1260.57
731,566,6,106,Standard,2025-04-18,2025-04-23,2025-04-24,1,5,2,0,2025-04,Wednesday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,370.75,2100.94
732,567,8,108,Deluxe,2025-04-18,2025-05-07,2025-05-13,6,19,2,0,2025-05,Wednesday,Low,Website,Chinese,0,0,Regular,CHECKED_OUT,,1980.0,11880.0,0,0.0,1188.0,914.76,13982.76,279.66,13703.1
733,311,4,104,Standard,2025-04-19,2025-05-28,2025-05-30,2,39,2,0,2025-05,Wednesday,Low,OTA,Chinese,0,0,Regular,CANCELLED,2025-04-19,1260.0,2520.0,0,0.0,252.0,194.04,2966.04,444.91,2521.13
734,568,3,103,Standard,2025-04-19,2025-04-25,2025-04-26,1,6,1,0,2025-04,Friday,Normal,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,1680.0,1680.0,0,0.0,168.0,129.36,1977.36,296.6,1680.76
735,569,7,107,Deluxe,2025-04-19,2025-05-08,2025-05-10,2,19,1,0,2025-05,Thursday,Low,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1980.0,3960.0,700,0.0,466.0,358.82,5484.82,822.72,4662.1
736,570,6,106,Standard,2025-04-20,2025-04-22,2025-04-23,1,2,1,0,2025-04,Tuesday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,350,0.0,175.0,134.75,2059.75,308.96,1750.79
737,571,4,104,Standard,2025-04-20,2025-05-11,2025-05-13,2,21,2,0,2025-05,Sunday,Low,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1260.0,2520.0,1400,0.0,392.0,301.84,4613.84,692.08,3921.76
738,572,11,201,Deluxe,2025-04-20,2025-05-25,2025-05-27,2,35,2,2,2025-05,Sunday,Low,Website,Japanese,1,0,Regular,CHECKED_OUT,,1980.0,3960.0,1400,0.0,536.0,412.72,6308.72,126.17,6182.55
739,573,10,110,Deluxe,2025-04-21,2025-05-08,2025-05-09,1,17,2,0,2025-05,Thursday,Low,Website,Thai,0,0,Regular,CHECKED_OUT,,1980.0,1980.0,0,0.0,198.0,152.46,2330.46,46.61,2283.85
740,256,10,110,Deluxe,2025-04-21,2025-06-26,2025-06-28,2,66,2,0,2025-06,Thursday,Low,OTA,Japanese,1,0,Regular,CANCELLED,2025-06-15,1821.6,3643.2,1400,0.0,504.32,388.33,5935.85,890.38,5045.47
741,574,1,101,Standard,2025-04-21,2025-05-01,2025-05-03,2,10,1,0,2025-05,Thursday,Low,OTA,Chinese,0,0,Regular,CANCELLED,2025-05-01,1260.0,2520.0,0,0.0,252.0,194.04,2966.04,444.91,2521.13
742,575,5,105,Standard,2025-04-21,2025-05-17,2025-05-21,4,26,1,0,2025-05,Saturday,Low,Website,Korean,0,0,Regular,CHECKED_OUT,,1260.0,5040.0,0,0.0,504.0,388.08,5932.08,118.64,5813.44
743,576,15,205,Family,2025-04-22,2025-04-30,2025-05-01,1,8,2,1,2025-04,Wednesday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,3000.0,3000.0,0,0.0,300.0,231.0,3531.0,0.0,3531.0
744,577,10,110,Deluxe,2025-04-22,2025-05-06,2025-05-07,1,14,2,0,2025-05,Tuesday,Low,Phone,Thai,0,0,Regular,CHECKED_OUT,,1980.0,1980.0,0,0.0,198.0,152.46,2330.46,0.0,2330.46
745,578,15,205,Family,2025-04-23,2025-05-02,2025-05-05,3,9,2,1,2025-05,Friday,Low,OTA,Korean,0,0,Regular,CHECKED_OUT,,2700.0,8100.0,0,0.0,810.0,623.7,9533.7,1430.06,8103.65
746,579,7,107,Deluxe,2025-04-23,2025-04-26,2025-04-27,1,3,2,2,2025-04,Saturday,Normal,OTA,Chinese,1,1,Regular,CHECKED_OUT,,2420.0,2420.0,700,0.0,312.0,240.24,3672.24,550.84,3121.4
747,580,1,101,Standard,2025-04-23,2025-05-30,2025-06-04,5,37,1,0,2025-05,Friday,Low,Phone,Indian,0,0,Regular,CANCELLED,2025-04-27,1159.2,5796.0,0,0.0,579.6,446.29,6821.89,0.0,6821.89
748,581,11,201,Deluxe,2025-04-23,2025-05-12,2025-05-15,3,19,2,0,2025-05,Monday,Low,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,1980.0,5940.0,0,0.0,594.0,457.38,6991.38,1048.71,5942.67
749,582,5,105,Standard,2025-04-24,2025-04-30,2025-05-01,1,6,2,0,2025-04,Wednesday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,1540.0,1540.0,0,0.0,154.0,118.58,1812.58,0.0,1812.58
750,583,8,108,Deluxe,2025-04-24,2025-06-28,2025-07-01,3,65,3,0,2025-06,Saturday,Low,Website,American,1,0,Regular,CONFIRMED,,1821.6,5464.8,3150,0.0,861.48,663.34,10139.62,202.79,9936.83
751,584,10,110,Deluxe,2025-04-24,2025-05-11,2025-05-12,1,17,2,0,2025-05,Sunday,Low,Website,Malaysian,0,1,Regular,CHECKED_OUT,,1980.0,1980.0,0,0.0,198.0,152.46,2330.46,46.61,2283.85
752,585,9,109,Deluxe,2025-04-25,2025-05-19,2025-05-20,1,24,2,0,2025-05,Monday,Low,Phone,Indian,0,0,Regular,CHECKED_OUT,,2178.0,2178.0,0,0.0,217.8,167.71,2563.51,0.0,2563.51
753,586,14,204,Family,2025-04-25,2025-04-28,2025-04-30,2,3,2,1,2025-04,Monday,Normal,OTA,American,0,0,Regular,CHECKED_OUT,,3600.0,7200.0,0,0.0,720.0,554.4,8474.4,1271.16,7203.24
754,587,9,109,Deluxe,2025-04-25,2025-05-08,2025-05-09,1,13,2,0,2025-05,Thursday,Low,Website,Russian,1,0,Regular,CHECKED_OUT,,1980.0,1980.0,700,0.0,268.0,206.36,3154.36,63.09,3091.27
755,588,13,203,Suite,2025-04-25,2025-06-11,2025-06-12,1,47,2,0,2025-06,Wednesday,Low,Website,American,0,0,Regular,CHECKED_OUT,,3477.6,3477.6,0,0.0,347.76,267.78,4093.14,81.86,4011.27
756,571,14,204,Family,2025-04-25,2025-06-01,2025-06-02,1,37,2,2,2025-06,Sunday,Low,Website,Malaysian,1,0,Regular,CANCELLED,2025-05-27,2484.0,2484.0,700,0.0,318.4,245.17,3747.57,74.95,3672.62
757,589,9,109,Deluxe,2025-04-25,2025-04-25,2025-04-26,1,0,1,0,2025-04,Friday,Normal,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,2640.0,2640.0,0,0.0,264.0,203.28,3107.28,466.09,2641.19
758,590,6,106,Standard,2025-04-26,2025-05-01,2025-05-04,3,5,1,0,2025-05,Thursday,Low,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1260.0,3780.0,0,0.0,378.0,291.06,4449.06,667.36,3781.7
759,591,15,205,Family,2025-04-26,2025-06-24,2025-06-26,2,59,2,2,2025-06,Tuesday,Low,Phone,American,1,0,Regular,CHECKED_OUT,,2484.0,4968.0,1400,0.0,636.8,490.34,7495.14,0.0,7495.14
760,85,15,205,Family,2025-04-26,2025-05-15,2025-05-17,2,19,2,2,2025-05,Thursday,Low,OTA,Korean,0,0,Regular,CHECKED_OUT,,2484.0,4968.0,0,0.0,496.8,382.54,5847.34,877.1,4970.24
761,592,7,107,Deluxe,2025-04-27,2025-05-27,2025-05-28,1,30,2,0,2025-05,Tuesday,Low,Website,Thai,0,0,Regular,CHECKED_OUT,,1980.0,1980.0,0,0.0,198.0,152.46,2330.46,46.61,2283.85
762,593,14,204,Family,2025-04-27,2025-06-03,2025-06-04,1,37,2,1,2025-06,Tuesday,Low,OTA,Indian,1,0,Regular,CHECKED_OUT,,2484.0,2484.0,700,0.0,318.4,245.17,3747.57,562.14,3185.43
763,594,7,107,Deluxe,2025-04-27,2025-05-03,2025-05-04,1,6,1,0,2025-05,Saturday,Low,Website,Thai,1,0,Regular,CHECKED_OUT,,2178.0,2178.0,350,0.0,252.8,194.66,2975.46,59.51,2915.95
764,595,9,109,Deluxe,2025-04-27,2025-05-10,2025-05-13,3,13,1,0,2025-05,Saturday,Low,Phone,Malaysian,1,1,Regular,CHECKED_OUT,,1980.0,5940.0,1050,0.0,699.0,538.23,8227.23,0.0,8227.23
765,596,1,101,Standard,2025-04-27,2025-05-30,2025-05-31,1,33,1,0,2025-05,Friday,Low,Phone,Thai,1,0,Regular,CHECKED_OUT,,1159.2,1159.2,350,0.0,150.92,116.21,1776.33,0.0,1776.33
766,162,12,202,Suite,2025-04-28,2025-06-12,2025-06-13,1,45,2,0,2025-06,Thursday,Low,OTA,Chinese,0,0,Regular,CHECKED_OUT,,3477.6,3477.6,0,0.0,347.76,267.78,4093.14,613.97,3479.16
767,597,1,101,Standard,2025-04-28,2025-05-06,2025-05-09,3,8,2,0,2025-05,Tuesday,Low,Website,British,1,0,Regular,CHECKED_OUT,,1260.0,3780.0,2100,0.0,588.0,452.76,6920.76,138.42,6782.34
768,598,7,107,Deluxe,2025-04-29,2025-05-11,2025-05-14,3,12,2,2,2025-05,Sunday,Low,Website,Chinese,1,0,Regular,CHECKED_OUT,,1980.0,5940.0,2100,0.0,804.0,619.08,9463.08,189.26,9273.82
769,411,5,105,Standard,2025-04-29,2025-05-23,2025-05-25,2,24,1,0,2025-05,Friday,Low,OTA,British,1,0,Regular,CHECKED_OUT,,1260.0,2520.0,700,0.0,322.0,247.94,3789.94,568.49,3221.45
770,471,15,205,Family,2025-04-29,2025-05-23,2025-05-24,1,24,2,2,2025-05,Friday,Low,Website,Thai,0,0,Regular,CHECKED_OUT,,2700.0,2700.0,0,0.0,270.0,207.9,3177.9,63.56,3114.34
771,599,1,101,Standard,2025-04-30,2025-05-01,2025-05-02,1,1,1,0,2025-05,Thursday,Low,Phone,Thai,0,0,Regular,CHECKED_OUT,,1386.0,1386.0,0,0.0,138.6,106.72,1631.32,0.0,1631.32
772,428,3,103,Standard,2025-04-30,2025-05-17,2025-05-21,4,17,1,0,2025-05,Saturday,Low,OTA,Indian,0,0,Regular,CHECKED_OUT,,1260.0,5040.0,0,0.0,504.0,388.08,5932.08,889.81,5042.27
773,600,6,106,Standard,2025-04-30,2025-06-02,2025-06-05,3,33,1,0,2025-06,Monday,Low,OTA,Indian,1,0,Regular,CANCELLED,2025-05-15,1159.2,3477.6,1050,0.0,452.76,348.63,5328.99,799.35,4529.64
774,601,10,110,Deluxe,2025-04-30,2025-05-23,2025-05-24,1,23,2,0,2025-05,Friday,Low,OTA,Chinese,1,0,Regular,CANCELLED,2025-05-16,1980.0,1980.0,700,0.0,268.0,206.36,3154.36,473.15,2681.21
775,602,14,204,Family,2025-04-30,2025-05-11,2025-05-13,2,11,2,1,2025-05,Sunday,Low,OTA,Thai,0,0,Regular,CHECKED_OUT,,2970.0,5940.0,0,0.0,594.0,457.38,6991.38,1048.71,5942.67
776,257,5,105,Standard,2025-05-01,2025-05-13,2025-05-17,4,12,2,0,2025-05,Tuesday,Low,OTA,Singaporean,1,0,Regular,CHECKED_OUT,,1260.0,5040.0,2800,0.0,784.0,603.68,9227.68,1384.15,7843.53
777,603,2,102,Standard,2025-05-01,2025-05-18,2025-05-19,1,17,1,0,2025-05,Sunday,Low,Website,Korean,1,0,Regular,CHECKED_OUT,,1386.0,1386.0,350,0.0,173.6,133.67,2043.27,40.87,2002.41
778,461,9,109,Deluxe,2025-05-01,2025-05-16,2025-05-19,3,15,1,0,2025-05,Friday,Low,OTA,Chinese,0,1,Regular,CANCELLED,2025-05-01,1980.0,5940.0,0,0.0,594.0,457.38,6991.38,1048.71,5942.67
779,241,13,203,Suite,2025-05-02,2025-05-27,2025-06-01,5,25,2,2,2025-05,Tuesday,Low,OTA,Malaysian,0,1,Regular,CHECKED_OUT,,3780.0,18900.0,0,0.0,1890.0,1455.3,22245.3,3336.79,18908.51
780,604,7,107,Deluxe,2025-05-02,2025-06-23,2025-06-24,1,52,2,2,2025-06,Monday,Low,OTA,Singaporean,0,0,Regular,CANCELLED,2025-05-12,1821.6,1821.6,0,0.0,182.16,140.26,2144.02,321.6,1822.42
781,605,4,104,Standard,2025-05-02,2025-06-03,2025-06-04,1,32,3,0,2025-06,Tuesday,Low,Website,Indian,1,0,Regular,CHECKED_OUT,,1159.2,1159.2,1050,0.0,220.92,170.11,2600.23,52.0,2548.22
782,606,3,103,Standard,2025-05-02,2025-05-06,2025-05-07,1,4,1,0,2025-05,Tuesday,Low,OTA,Malaysian,1,0,Regular,CANCELLED,2025-05-06,1260.0,1260.0,350,0.0,161.0,123.97,1894.97,284.25,1610.72
783,234,10,110,Deluxe,2025-05-02,2025-05-26,2025-05-28,2,24,3,0,2025-05,Monday,Low,OTA,Indian,1,0,Regular,CHECKED_OUT,,1980.0,3960.0,2100,0.0,606.0,466.62,7132.62,1069.89,6062.73
784,297,8,108,Deluxe,2025-05-02,2025-05-19,2025-05-20,1,17,2,0,2025-05,Monday,Low,OTA,Thai,0,0,Regular,CHECKED_OUT,,2376.0,2376.0,0,0.0,237.6,182.95,2796.55,419.48,2377.07
785,607,6,106,Standard,2025-05-03,2025-05-10,2025-05-11,1,7,1,0,2025-05,Saturday,Low,Phone,Thai,0,0,Regular,CHECKED_OUT,,1260.0,1260.0,0,0.0,126.0,97.02,1483.02,0.0,1483.02
786,608,9,109,Deluxe,2025-05-03,2025-05-03,2025-05-05,2,0,3,0,2025-05,Saturday,Low,Website,Thai,0,0,Regular,CHECKED_OUT,,2178.0,4356.0,0,0.0,435.6,335.41,5127.01,102.54,5024.47
787,609,5,105,Standard,2025-05-03,2025-05-03,2025-05-04,1,0,2,0,2025-05,Saturday,Low,OTA,Russian,0,0,Regular,CHECKED_OUT,,1512.0,1512.0,0,0.0,151.2,116.42,1779.62,266.94,1512.68
788,610,11,201,Deluxe,2025-05-03,2025-05-09,2025-05-11,2,6,1,0,2025-05,Friday,Low,Phone,Thai,1,0,Regular,CHECKED_OUT,,1821.6,3643.2,700,0.0,434.32,334.43,5111.95,0.0,5111.95
789,611,14,204,Family,2025-05-03,2025-06-06,2025-06-09,3,34,2,2,2025-06,Friday,Low,Phone,British,1,0,Regular,CHECKED_OUT,,2484.0,7452.0,2100,0.0,955.2,735.5,11242.7,0.0,11242.7
790,612,3,103,Standard,2025-05-03,2025-05-10,2025-05-11,1,7,1,0,2025-05,Saturday,Low,OTA,Indian,0,0,Regular,CHECKED_OUT,,1386.0,1386.0,0,0.0,138.6,106.72,1631.32,244.7,1386.62
791,613,9,109,Deluxe,2025-05-04,2025-05-17,2025-05-18,1,13,2,0,2025-05,Saturday,Low,OTA,Thai,0,0,Regular,CHECKED_OUT,,2178.0,2178.0,0,0.0,217.8,167.71,2563.51,384.53,2178.98
792,222,4,104,Standard,2025-05-04,2025-05-04,2025-05-06,2,0,1,0,2025-05,Sunday,Low,Walk-in,Thai,0,0,Regular,CHECKED_OUT,,1260.0,2520.0,0,0.0,252.0,194.04,2966.04,0.0,2966.04
793,614,5,105,Standard,2025-05-04,2025-06-19,2025-06-20,1,46,1,0,2025-06,Thursday,Low,Phone,Indian,0,0,Regular,CHECKED_OUT,,1159.2,1159.2,0,0.0,115.92,89.26,1364.38,0.0,1364.38
794,615,13,203,Suite,2025-05-04,2025-05-22,2025-05-23,1,18,2,0,2025-05,Thursday,Low,Phone,Thai,0,0,Regular,CHECKED_OUT,,3780.0,3780.0,0,0.0,378.0,291.06,4449.06,0.0,4449.06
795,616,8,108,Deluxe,2025-05-05,2025-05-20,2025-05-22,2,15,2,0,2025-05,Tuesday,Low,Website,Thai,0,1,Regular,CHECKED_OUT,,1980.0,3960.0,0,0.0,396.0,304.92,4660.92,93.22,4567.7
796,617,3,103,Standard,2025-05-05,2025-05-05,2025-05-06,1,0,2,0,2025-05,Monday,Low,Website,Chinese,0,0,Regular,CHECKED_OUT,,1260.0,1260.0,0,0.0,126.0,97.02,1483.02,29.66,1453.36
797,618,1,101,Standard,2025-05-05,2025-05-12,2025-05-14,2,7,3,0,2025-05,Monday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1260.0,2520.0,2100,0.0,462.0,355.74,5437.74,815.66,4622.08
798,619,11,201,Deluxe,2025-05-05,2025-06-06,2025-06-08,2,32,2,0,2025-06,Friday,Low,Website,Malaysian,1,0,Regular,CANCELLED,2025-06-03,1821.6,3643.2,1400,0.0,504.32,388.33,5935.85,118.72,5817.13
799,620,10,110,Deluxe,2025-05-06,2025-05-09,2025-05-11,2,3,2,0,2025-05,Friday,Low,OTA,Indian,1,0,Regular,CHECKED_OUT,,1980.0,3960.0,1400,0.0,536.0,412.72,6308.72,946.31,5362.41
